date,order_no,format,division_name,orderval,rcvval
2020-10-26,"9,840.0",hm,Grocery Food,"4,932.0",
2020-10-18,"9,841.0",hm,Staples,,
2020-10-27,"9,842.0",hm,Grocery Food,"2,701.3",
2020-10-20,"9,843.0",hm,Grocery Food,,
2020-10-27,"9,844.0",hm,Grocery Food,899.9,
2020-10-21,"9,845.0",hm,Grocery Food,,
2020-10-29,"9,846.0",hm,Grocery Non Food,"3,273.0",
2020-10-22,"9,847.0",hm,Grocery Non Food,"2,031.1",
2020-10-28,"9,848.0",hm,Grocery Food,331.8,
2020-10-26,"9,849.0",hm,Grocery Food,"2,672.9",
2020-10-26,"9,850.0",hm,Staples,"43,380.8",
2020-10-26,"9,851.0",hm,Grocery Non Food,"3,273.0",
2020-10-27,"9,852.0",hm,Grocery Non Food,"1,626.7",
2020-10-26,"9,853.0",hm,Grocery Food,"9,412.0",
2020-10-25,"9,854.0",hm,Grocery Food,"1,039.1",
2020-10-25,"9,855.0",hm,Grocery Non Food,916.6,
2020-10-26,"9,856.0",hm,Staples,"21,690.4",
2020-10-27,"9,857.0",hm,Grocery Food,"1,348.2",
2020-10-24,"9,858.0",hm,Grocery Food,"1,371.3",
2020-10-19,"9,859.0",hm,Grocery Food,,
2020-10-23,"9,860.0",hm,Staples,"16,119.7",
2020-10-23,"9,861.0",hm,Staples,"2,048.5",
2020-10-27,"9,862.0",hm,Grocery Non Food,"2,080.9",
2020-10-16,"9,863.0",hm,Grocery Food,,
2020-10-26,"9,864.0",hm,Grocery Non Food,"10,361.4",
2020-10-28,"9,865.0",hm,Grocery Food,"1,269.8",
2020-10-26,"9,866.0",hm,Grocery Food,"10,140.6",
2020-10-21,"9,867.0",hm,Staples,,
2020-10-24,"9,868.0",hm,Grocery Food,"1,138.3",
2020-10-26,"9,869.0",hm,Grocery Food,933.9,
2020-10-23,"9,870.0",hm,Grocery Food,"1,735.7",
2020-10-24,"9,871.0",hm,Grocery Food,"3,032.0",
2020-10-25,"9,872.0",hm,Grocery Food,"4,951.9",
2020-10-14,"9,873.0",hm,Grocery Food,,
2020-10-26,"9,874.0",hm,Staples,"33,210.0",
2020-10-23,"9,875.0",hm,Grocery Non Food,"1,375.0",
2020-10-14,"9,876.0",hm,Grocery Food,,
2020-10-25,"9,877.0",hm,Grocery Food,"37,302.9",
2020-10-18,"9,878.0",hm,Staples,,
2020-10-28,"9,879.0",hm,Grocery Food,"2,527.3",
2020-10-26,"9,880.0",hm,Grocery Food,"2,932.8",
2020-10-24,"9,881.0",hm,Grocery Food,"2,527.6",
2020-10-27,"9,882.0",hm,Staples,373.4,
2020-10-26,"9,883.0",hm,Grocery Non Food,"1,742.9",
2020-10-26,"9,884.0",hm,Grocery Non Food,458.3,
2020-10-18,"9,885.0",hm,Grocery Non Food,,
2020-10-26,"9,886.0",hm,Grocery Non Food,"1,626.7",
2020-10-26,"9,887.0",hm,Grocery Non Food,"3,273.0",
2020-10-26,"9,888.0",hm,Grocery Food,"10,755.8",
2020-10-21,"9,889.0",hm,Grocery Non Food,,
2020-10-26,"9,890.0",hm,Grocery Non Food,"2,838.4",
2020-10-29,"9,891.0",hm,Grocery Non Food,"3,696.1",
2020-10-29,"9,892.0",hm,Grocery Food,"1,890.7",
2020-10-29,"9,893.0",hm,Grocery Food,"5,780.1",
2020-10-26,"9,894.0",hm,Grocery Non Food,"5,182.6",
2020-10-24,"9,895.0",hm,Grocery Food,"7,655.2",
2020-10-28,"9,896.0",hm,Grocery Food,"1,968.4",
2020-10-20,"9,897.0",hm,Grocery Food,,
2020-10-21,"9,898.0",hm,Staples,,
2020-10-19,"9,899.0",hm,Grocery Food,,
2020-10-16,"9,900.0",hm,Grocery Food,,
2020-10-22,"9,901.0",hm,Grocery Food,"1,763.6",
2020-10-28,"9,902.0",hm,Staples,"7,230.1",
2020-10-25,"9,903.0",hm,Grocery Food,"1,405.7",
2020-10-28,"9,904.0",hm,Grocery Non Food,"6,797.1",
2020-10-25,"9,905.0",hm,Grocery Food,"4,226.0",
2020-10-23,"9,906.0",hm,Grocery Food,"6,061.8",
2020-10-18,"9,907.0",hm,Grocery Food,,
2020-10-27,"9,908.0",hm,Grocery Food,"2,991.0",
2020-10-25,"9,909.0",hm,Grocery Food,519.6,
2020-10-17,"9,910.0",hm,Grocery Food,,
2020-10-24,"9,911.0",hm,Grocery Food,"4,512.2",
2020-10-21,"9,912.0",hm,Grocery Food,,
2020-10-25,"9,913.0",hm,Grocery Food,"9,034.3",
2020-10-13,"9,914.0",hm,Staples,,
2020-10-25,"9,915.0",hm,Grocery Food,"16,510.6",
2020-10-21,"9,916.0",hm,Grocery Food,,
2020-10-20,"9,917.0",hm,Staples,,
2020-10-28,"9,918.0",hm,Grocery Non Food,"4,894.8",
2020-10-21,"9,919.0",hm,Grocery Non Food,,
2020-10-25,"9,920.0",hm,Grocery Food,837.9,
2020-10-28,"9,921.0",hm,Grocery Food,847.4,
2020-10-28,"9,922.0",hm,Grocery Non Food,"4,773.3",
2020-10-15,"9,923.0",hm,Grocery Non Food,,
2020-10-22,"9,924.0",hm,Grocery Non Food,"14,304.9",
2020-10-24,"9,925.0",hm,Grocery Food,"8,082.6",
2020-10-19,"9,926.0",hm,Grocery Non Food,,
2020-10-24,"9,927.0",hm,Grocery Non Food,"4,994.2",
2020-10-20,"9,928.0",hm,Grocery Non Food,,
2020-10-25,"9,929.0",hm,Grocery Food,"2,707.0",
2020-10-19,"9,930.0",hm,Grocery Food,,
2020-10-21,"9,931.0",hm,Grocery Food,,
2020-10-26,"9,932.0",hm,Grocery Food,"6,736.4",
2020-10-22,"9,933.0",hm,Grocery Food,"2,794.7",
2020-10-14,"9,934.0",hm,Grocery Food,,
2020-10-26,"9,935.0",hm,Grocery Food,683.5,
2020-10-26,"9,936.0",hm,Grocery Non Food,"7,598.8",
2020-10-20,"9,937.0",hm,Grocery Food,,
2020-10-22,"9,938.0",hm,Grocery Food,"14,397.3",
2020-10-21,"9,939.0",hm,Grocery Food,,
2020-10-27,"9,940.0",hm,Grocery Food,"2,711.9",
2020-10-18,"9,941.0",hm,Grocery Food,,
2020-10-25,"9,942.0",hm,Grocery Food,"4,091.5",
2020-10-24,"9,943.0",hm,Grocery Food,"9,866.6",
2020-10-23,"9,944.0",hm,Grocery Food,"2,034.3",
2020-10-18,"9,945.0",hm,Grocery Food,,
2020-10-15,"9,946.0",hm,Grocery Food,,
2020-10-25,"9,947.0",hm,Grocery Food,"23,137.5",
2020-10-25,"9,948.0",hm,Grocery Non Food,"4,773.3",
2020-10-25,"9,949.0",hm,Grocery Food,577.3,
2020-10-22,"9,950.0",hm,Grocery Food,"12,511.2",
2020-10-19,"9,951.0",hm,Grocery Food,,
2020-10-20,"9,952.0",hm,Grocery Food,,
2020-10-29,"9,953.0",hm,Grocery Non Food,"5,112.4",
2020-10-21,"9,954.0",hm,Grocery Food,,
2020-10-27,"9,955.0",hm,Grocery Food,"4,226.0",
2020-10-18,"9,956.0",hm,Grocery Food,,
2020-10-25,"9,957.0",hm,Grocery Food,"2,160.0",
2020-10-23,"9,958.0",hm,Grocery Food,"1,740.0",
2020-10-21,"9,959.0",hm,Grocery Food,,
2020-10-28,"9,960.0",hm,Grocery Food,"2,979.9",
2020-10-23,"9,961.0",hm,Grocery Food,"6,225.0",
2020-10-18,"9,962.0",hm,Grocery Food,,
2020-10-24,"9,963.0",hm,Grocery Food,"1,318.3",
2020-10-23,"9,964.0",hm,Grocery Food,"1,063.4",
2020-10-22,"9,965.0",hm,Grocery Food,"1,986.6",
2020-10-26,"9,966.0",hm,Grocery Non Food,"5,344.8",
2020-10-29,"9,967.0",hm,Grocery Non Food,526.3,
2020-10-24,"9,968.0",hm,Grocery Non Food,"10,789.2",
2020-10-26,"9,969.0",hm,Grocery Non Food,"4,890.2",
2020-10-18,"9,970.0",hm,Grocery Food,,
2020-10-21,"9,971.0",hm,Grocery Food,,
2020-10-29,"9,972.0",hm,Grocery Food,"2,417.5",
2020-10-22,"9,973.0",hm,Grocery Food,"3,630.5",
2020-10-19,"9,974.0",hm,Grocery Food,,
2020-10-26,"9,975.0",hm,Grocery Food,"2,057.5",
2020-10-27,"9,976.0",hm,Grocery Food,"1,080.5",
2020-10-26,"9,977.0",hm,Grocery Non Food,"3,273.0",
2020-10-24,"9,978.0",hm,Grocery Non Food,"3,298.2",
2020-10-26,"9,979.0",hm,Grocery Food,"1,371.2",
2020-10-13,"9,980.0",hm,Grocery Food,,
2020-10-20,"9,981.0",hm,Grocery Food,,
2020-10-27,"9,982.0",hm,Staples,"1,904.2",
2020-10-19,"9,983.0",hm,Grocery Food,,
2020-10-27,"9,984.0",hm,Grocery Non Food,"2,603.6",
2020-10-23,"9,985.0",hm,Grocery Food,"3,633.0",
2020-10-22,"9,986.0",hm,Grocery Food,"8,085.5",
2020-10-14,"9,987.0",hm,Grocery Food,,
2020-10-22,"9,988.0",hm,Grocery Food,"4,042.7",
2020-10-25,"9,989.0",hm,Grocery Food,"3,031.7",
2020-10-26,"9,990.0",hm,Grocery Non Food,"1,888.1",
2020-10-19,"9,991.0",hm,Grocery Food,,
2020-10-27,"9,992.0",hm,Grocery Non Food,"2,762.2",
2020-10-20,"9,993.0",hm,Grocery Food,,
2020-10-24,"9,994.0",hm,Grocery Non Food,"3,273.0",
2020-10-18,"9,995.0",hm,Grocery Food,,
2020-10-27,"9,996.0",hm,Grocery Food,"1,776.4",
2020-10-28,"9,997.0",hm,Grocery Food,"18,092.3",
2020-10-25,"9,998.0",hm,Grocery Food,"2,700.0",
2020-10-25,"9,999.0",hm,Grocery Non Food,"1,988.2",
2020-10-26,"10,000.0",hm,Grocery Non Food,842.4,
2020-10-21,"10,001.0",hm,Staples,,
2020-10-24,"10,002.0",hm,Grocery Non Food,"7,823.3",
2020-10-24,"10,003.0",hm,Grocery Food,"1,990.8",
2020-10-21,"10,004.0",hm,Grocery Non Food,,
2020-10-28,"10,005.0",hm,Grocery Food,366.1,
2020-10-26,"10,006.0",hm,Grocery Non Food,"1,888.1",
2020-10-29,"10,007.0",hm,Grocery Food,"4,968.9",
2020-10-13,"10,008.0",hm,Staples,,
2020-10-17,"10,009.0",hm,Grocery Food,,
2020-10-25,"10,010.0",hm,Grocery Food,"1,833.5",
2020-10-21,"10,011.0",hm,Grocery Food,,
2020-10-24,"10,012.0",hm,Grocery Non Food,"10,057.7",
2020-10-26,"10,013.0",hm,Grocery Food,"7,098.4",
2020-10-24,"10,014.0",hm,Grocery Food,"41,492.3",
2020-10-23,"10,015.0",hm,Grocery Food,"1,633.2",
2020-10-28,"10,016.0",hm,Grocery Food,"4,331.7",
2020-10-23,"10,017.0",hm,Grocery Non Food,"2,011.3",
2020-10-25,"10,018.0",hm,Grocery Food,"9,916.1",
2020-10-25,"10,019.0",hm,Grocery Non Food,"4,894.8",
2020-10-28,"10,020.0",hm,Grocery Food,"4,512.7",
2020-10-26,"10,021.0",hm,Grocery Food,"19,660.4",
2020-10-15,"10,022.0",hm,Grocery Food,,
2020-10-25,"10,023.0",hm,Grocery Food,"4,265.9",
2020-10-18,"10,024.0",hm,Grocery Non Food,,
2020-10-22,"10,025.0",hm,Grocery Food,"6,406.2",
2020-10-22,"10,026.0",hm,Grocery Food,538.3,
2020-10-13,"10,027.0",hm,Grocery Food,,
2020-10-23,"10,028.0",hm,Grocery Food,"8,082.6",
2020-10-24,"10,029.0",hm,Grocery Food,"12,447.7",
2020-10-20,"10,030.0",hm,Grocery Food,,
2020-10-23,"10,031.0",hm,Grocery Food,"1,487.7",
2020-10-17,"10,032.0",hm,Grocery Food,,
2020-10-18,"10,033.0",hm,Grocery Food,,
2020-10-26,"10,034.0",hm,Grocery Non Food,"3,075.6",
2020-10-25,"10,035.0",hm,Grocery Non Food,"7,660.8",
2020-10-25,"10,036.0",hm,Grocery Non Food,"10,844.8",
2020-10-25,"10,037.0",hm,Grocery Food,"2,622.2",
2020-10-29,"10,038.0",hm,Staples,"38,505.5",
2020-10-26,"10,039.0",hm,Grocery Non Food,"3,075.6",
2020-10-18,"10,040.0",hm,Grocery Food,,
2020-10-18,"10,041.0",hm,Grocery Food,,
2020-10-22,"10,042.0",hm,Grocery Food,"2,661.8",
2020-10-24,"10,043.0",hm,Grocery Non Food,"3,033.5",
2020-10-25,"10,044.0",hm,Grocery Non Food,"1,626.7",
2020-10-21,"10,045.0",hm,Grocery Food,,
2020-10-26,"10,046.0",hm,Grocery Food,"2,245.1",
2020-10-23,"10,047.0",hm,Grocery Food,"5,364.0",
2020-10-26,"10,048.0",hm,Grocery Non Food,"2,527.9",
2020-10-23,"10,049.0",hm,Grocery Non Food,"1,950.6",
2020-10-21,"10,050.0",hm,Grocery Food,,
2020-10-19,"10,051.0",hm,Grocery Food,,
2020-10-18,"10,052.0",hm,Staples,,
2020-10-20,"10,053.0",hm,Grocery Food,,
2020-10-20,"10,054.0",hm,Grocery Food,,
2020-10-25,"10,055.0",hm,Grocery Food,"13,691.7",
2020-10-16,"10,056.0",hm,Grocery Food,,
2020-10-19,"10,057.0",hm,Grocery Food,,
2020-10-19,"10,058.0",hm,Grocery Food,,
2020-10-16,"10,059.0",hm,Grocery Food,,
2020-10-20,"10,060.0",hm,Staples,,
2020-10-21,"10,061.0",hm,Grocery Food,,
2020-10-27,"10,062.0",hm,Grocery Non Food,"1,79,344.3",
2020-10-18,"10,063.0",hm,Grocery Food,,
2020-10-25,"10,064.0",hm,Grocery Non Food,"3,293.3",
2020-10-29,"10,065.0",hm,Grocery Food,945.3,
2020-10-25,"10,066.0",hm,Grocery Non Food,"4,747.9",
2020-10-25,"10,067.0",hm,Grocery Food,"1,812.6",
2020-10-25,"10,068.0",hm,Grocery Food,"6,234.7",
2020-10-20,"10,069.0",hm,Grocery Food,,
2020-10-23,"10,070.0",hm,Grocery Non Food,"5,000.6",
2020-10-21,"10,071.0",hm,Grocery Food,,
2020-10-17,"10,072.0",hm,Grocery Food,,
2020-10-18,"10,073.0",hm,Grocery Food,,
2020-10-28,"10,074.0",hm,Grocery Non Food,"3,880.6",
2020-10-25,"10,075.0",hm,Grocery Food,"3,001.8",
2020-10-29,"10,076.0",hm,Grocery Food,"1,554.1",
2020-10-24,"10,077.0",hm,Grocery Food,"5,054.6",
2020-10-27,"10,078.0",hm,Grocery Food,"3,001.4",
2020-10-18,"10,079.0",hm,Staples,,
2020-10-23,"10,080.0",hm,Staples,"16,700.1",
2020-10-23,"10,081.0",hm,Grocery Food,"16,142.4",
2020-10-22,"10,082.0",hm,Grocery Food,"1,370.9",
2020-10-22,"10,083.0",hm,Grocery Non Food,"2,838.4",
2020-10-27,"10,084.0",hm,Grocery Non Food,"1,080.6",
2020-10-28,"10,085.0",hm,Grocery Non Food,"3,273.0",
2020-10-19,"10,086.0",hm,Grocery Non Food,,
2020-10-20,"10,087.0",hm,Grocery Food,,
2020-10-28,"10,088.0",hm,Grocery Non Food,"4,965.5",
2020-10-25,"10,089.0",hm,Staples,"24,823.5",
2020-10-14,"10,090.0",hm,Grocery Food,,
2020-10-20,"10,091.0",hm,Grocery Food,,
2020-10-20,"10,092.0",hm,Grocery Food,,
2020-10-21,"10,093.0",hm,Grocery Non Food,,
2020-10-19,"10,094.0",hm,Grocery Food,,
2020-10-20,"10,095.0",hm,Grocery Non Food,,
2020-10-21,"10,096.0",hm,Grocery Non Food,,
2020-10-23,"10,097.0",hm,Grocery Food,"3,062.1",
2020-10-20,"10,098.0",hm,Grocery Food,,
2020-10-21,"10,099.0",hm,Staples,,
2020-10-27,"10,100.0",hm,Staples,"2,865.1",
2020-10-16,"10,101.0",hm,Grocery Food,,
2020-10-21,"10,102.0",hm,Grocery Food,,
2020-10-21,"10,103.0",hm,Staples,,
2020-10-24,"10,104.0",hm,Grocery Food,"1,104.3",
2020-10-29,"10,105.0",hm,Grocery Food,"14,000.4",
2020-10-18,"10,106.0",hm,Grocery Food,,
2020-10-27,"10,107.0",hm,Grocery Non Food,"2,838.4",
2020-10-22,"10,108.0",hm,Grocery Non Food,901.9,
2020-10-20,"10,109.0",hm,Grocery Food,,
2020-10-19,"10,110.0",hm,Grocery Food,,
2020-10-28,"10,111.0",hm,Grocery Non Food,"2,532.9",
2020-10-26,"10,112.0",hm,Grocery Food,"4,932.0",
2020-10-15,"10,113.0",hm,Grocery Food,,
2020-10-27,"10,114.0",hm,Grocery Non Food,"2,586.2",
2020-10-26,"10,115.0",hm,Grocery Food,"4,301.5",
2020-10-26,"10,116.0",hm,Grocery Non Food,"2,062.4",
2020-10-23,"10,117.0",hm,Grocery Non Food,"12,780.9",
2020-10-25,"10,118.0",hm,Grocery Food,"1,065.2",
2020-10-18,"10,119.0",hm,Grocery Food,,
2020-10-27,"10,120.0",hm,Grocery Food,945.3,
2020-10-20,"10,121.0",hm,Grocery Food,,
2020-10-29,"10,122.0",hm,Grocery Food,"5,698.4",
2020-10-26,"10,123.0",hm,Grocery Food,"1,457.3",
2020-10-26,"10,124.0",hm,Grocery Food,"20,746.1",
2020-10-24,"10,125.0",hm,Grocery Food,679.3,
2020-10-25,"10,126.0",hm,Grocery Non Food,"2,707.4",
2020-10-16,"10,127.0",hm,Grocery Food,,
2020-10-28,"10,128.0",hm,Grocery Food,"4,589.0",
2020-10-20,"10,129.0",hm,Grocery Food,,
2020-10-24,"10,130.0",hm,Grocery Non Food,"8,819.6",
2020-10-19,"10,131.0",hm,Grocery Food,,
2020-10-26,"10,132.0",hm,Grocery Food,"1,809.2",
2020-10-25,"10,133.0",hm,Grocery Non Food,"2,527.9",
2020-10-25,"10,134.0",hm,Grocery Non Food,"16,765.8",
2020-10-18,"10,135.0",hm,Grocery Non Food,,
2020-10-23,"10,136.0",hm,Grocery Food,"4,042.7",
2020-10-23,"10,137.0",hm,Grocery Food,"12,484.0",
2020-10-29,"10,138.0",hm,Staples,"3,591.6",
2020-10-18,"10,139.0",hm,Grocery Food,,
2020-10-20,"10,140.0",hm,Grocery Food,,
2020-10-20,"10,141.0",hm,Grocery Food,,
2020-10-21,"10,142.0",hm,Staples,,
2020-10-20,"10,143.0",hm,Grocery Food,,
2020-10-22,"10,144.0",hm,Grocery Food,"1,816.5",
2020-10-23,"10,145.0",hm,Grocery Food,679.4,
2020-10-15,"10,146.0",hm,Grocery Food,,
2020-10-27,"10,147.0",hm,Grocery Food,988.6,
2020-10-23,"10,148.0",hm,Grocery Food,"3,115.7",
2020-10-23,"10,149.0",hm,Grocery Non Food,"2,838.4",
2020-10-26,"10,150.0",hm,Grocery Non Food,458.3,
2020-10-23,"10,151.0",hm,Grocery Non Food,"1,649.1",
2020-10-23,"10,152.0",hm,Grocery Food,"2,466.0",
2020-10-28,"10,153.0",hm,Grocery Non Food,"4,123.9",
2020-10-25,"10,154.0",hm,Grocery Food,687.8,
2020-10-20,"10,155.0",hm,Grocery Non Food,,
2020-10-27,"10,156.0",hm,Grocery Food,"6,458.9",
2020-10-21,"10,157.0",hm,Grocery Non Food,,
2020-10-24,"10,158.0",hm,Staples,"17,530.7",
2020-10-22,"10,159.0",hm,Grocery Non Food,901.9,
2020-10-23,"10,160.0",hm,Grocery Food,"27,523.8",
2020-10-21,"10,161.0",hm,Grocery Food,,
2020-10-27,"10,162.0",hm,Grocery Food,"1,159.7",
2020-10-28,"10,163.0",hm,Grocery Non Food,"1,626.7",
2020-10-24,"10,164.0",hm,Grocery Food,679.3,
2020-10-21,"10,165.0",hm,Grocery Food,,
2020-10-20,"10,166.0",hm,Grocery Food,,
2020-10-25,"10,167.0",hm,Grocery Food,"17,653.7",
2020-10-24,"10,168.0",hm,Staples,"36,068.5",
2020-10-23,"10,169.0",hm,Grocery Non Food,"1,080.6",
2020-10-21,"10,170.0",hm,Grocery Food,,
2020-10-23,"10,171.0",hm,Grocery Food,"3,633.0",
2020-10-18,"10,172.0",hm,Grocery Food,,
2020-10-15,"10,173.0",hm,Grocery Non Food,,
2020-10-29,"10,174.0",hm,Grocery Non Food,901.9,
2020-10-20,"10,175.0",hm,Grocery Non Food,,
2020-10-20,"10,176.0",hm,Grocery Non Food,,
2020-10-26,"10,177.0",hm,Grocery Food,"1,899.5",
2020-10-26,"10,178.0",hm,Grocery Food,"3,241.5",
2020-10-23,"10,179.0",hm,Grocery Food,"4,007.6",
2020-10-20,"10,180.0",hm,Grocery Food,,
2020-10-24,"10,181.0",hm,Grocery Food,"6,720.0",
2020-10-24,"10,182.0",hm,Grocery Food,"2,887.5",
2020-10-23,"10,183.0",hm,Grocery Food,"4,042.7",
2020-10-22,"10,184.0",hm,Grocery Food,"4,042.7",
2020-10-15,"10,185.0",hm,Grocery Food,,
2020-10-22,"10,186.0",hm,Grocery Food,"2,661.8",
2020-10-25,"10,187.0",hm,Grocery Food,"5,005.3",
2020-10-27,"10,188.0",hm,Grocery Food,"2,574.8",
2020-10-27,"10,189.0",hm,Grocery Food,"2,701.0",
2020-10-25,"10,190.0",hm,Grocery Food,"9,684.6",
2020-10-22,"10,191.0",hm,Grocery Food,"7,098.4",
2020-10-26,"10,192.0",hm,Grocery Food,"1,899.5",
2020-10-27,"10,193.0",hm,Grocery Food,"4,331.7",
2020-10-25,"10,194.0",hm,Grocery Non Food,"3,978.4",
2020-10-18,"10,195.0",hm,Grocery Food,,
2020-10-25,"10,196.0",hm,Grocery Food,"4,546.2",
2020-10-22,"10,197.0",hm,Grocery Food,"16,526.8",
2020-10-23,"10,198.0",hm,Grocery Food,"2,637.9",
2020-10-24,"10,199.0",hm,Grocery Food,"4,651.0",
2020-10-18,"10,200.0",hm,Grocery Non Food,,
2020-10-22,"10,201.0",hm,Grocery Food,"6,733.0",
2020-10-24,"10,202.0",hm,Grocery Food,"1,833.5",
2020-10-26,"10,203.0",hm,Grocery Non Food,526.3,
2020-10-24,"10,204.0",hm,Grocery Food,"6,061.9",
2020-10-23,"10,205.0",hm,Grocery Food,"2,661.8",
2020-10-25,"10,206.0",hm,Grocery Food,"2,627.0",
2020-10-15,"10,207.0",hm,Grocery Food,,
2020-10-22,"10,208.0",hm,Grocery Non Food,"2,846.1",
2020-10-22,"10,209.0",hm,Grocery Food,"6,733.0",
2020-10-25,"10,210.0",hm,Grocery Food,"7,148.9",
2020-10-19,"10,211.0",hm,Grocery Food,,
2020-10-21,"10,212.0",hm,Staples,,
2020-10-23,"10,213.0",hm,Grocery Food,"6,679.8",
2020-10-20,"10,214.0",hm,Grocery Food,,
2020-10-20,"10,215.0",hm,Grocery Food,,
2020-10-20,"10,216.0",hm,Grocery Food,,
2020-10-20,"10,217.0",hm,Grocery Food,,
2020-10-28,"10,218.0",hm,Grocery Food,"5,186.5",
2020-10-22,"10,219.0",hm,Grocery Food,421.3,
2020-10-23,"10,220.0",hm,Grocery Food,"1,778.1",
2020-10-20,"10,221.0",hm,Grocery Food,,
2020-10-27,"10,222.0",hm,Grocery Non Food,"2,157.3",
2020-10-28,"10,223.0",hm,Grocery Non Food,"4,072.4",
2020-10-25,"10,224.0",hm,Grocery Food,"3,513.9",
2020-10-27,"10,225.0",hm,Grocery Food,"4,262.6",
2020-10-26,"10,226.0",hm,Grocery Food,"4,512.2",
2020-10-20,"10,227.0",hm,Grocery Food,,
2020-10-23,"10,228.0",hm,Grocery Food,"1,487.7",
2020-10-23,"10,229.0",hm,Grocery Food,"8,082.6",
2020-10-19,"10,230.0",hm,Grocery Non Food,,
2020-10-27,"10,231.0",hm,Staples,"3,328.8",
2020-10-22,"10,232.0",hm,Grocery Food,"2,009.2",
2020-10-22,"10,233.0",hm,Grocery Food,"7,985.3",
2020-10-25,"10,234.0",hm,Grocery Food,"7,149.2",
2020-10-23,"10,235.0",hm,Grocery Food,"6,611.4",
2020-10-24,"10,236.0",hm,Grocery Non Food,"25,966.7",
2020-10-23,"10,237.0",hm,Grocery Food,"6,733.0",
2020-10-22,"10,238.0",hm,Grocery Food,"2,661.8",
2020-10-15,"10,239.0",hm,Grocery Food,,
2020-10-22,"10,240.0",hm,Grocery Food,"6,733.0",
2020-10-27,"10,241.0",hm,Staples,"36,291.8",
2020-10-16,"10,242.0",hm,Grocery Food,,
2020-10-22,"10,243.0",hm,Grocery Food,"1,831.9",
2020-10-18,"10,244.0",hm,Grocery Food,,
2020-10-22,"10,245.0",hm,Grocery Non Food,"16,269.0",
2020-10-27,"10,246.0",hm,Staples,666.7,
2020-10-26,"10,247.0",hm,Grocery Non Food,"3,033.5",
2020-10-26,"10,248.0",hm,Grocery Food,"7,438.7",
2020-10-23,"10,249.0",hm,Grocery Non Food,"2,846.6",
2020-10-29,"10,250.0",hm,Grocery Non Food,"3,044.9",
2020-10-20,"10,251.0",hm,Grocery Non Food,,
2020-10-25,"10,252.0",hm,Grocery Food,"2,841.8",
2020-10-25,"10,253.0",hm,Grocery Non Food,"2,157.8",
2020-10-27,"10,254.0",hm,Grocery Food,"1,800.9",
2020-10-29,"10,255.0",hm,Staples,"21,690.4",
2020-10-29,"10,256.0",hm,Grocery Food,"19,728.0",
2020-10-28,"10,257.0",hm,Grocery Non Food,"3,273.0",
2020-10-20,"10,258.0",hm,Grocery Food,,
2020-10-21,"10,259.0",hm,Grocery Food,,
2020-10-28,"10,260.0",hm,Grocery Non Food,"3,880.6",
2020-10-28,"10,261.0",hm,Grocery Food,869.8,
2020-10-22,"10,262.0",hm,Grocery Food,"2,161.0",
2020-10-16,"10,263.0",hm,Grocery Food,,
2020-10-19,"10,264.0",hm,Grocery Food,,
2020-10-25,"10,265.0",hm,Grocery Non Food,"14,506.0",
2020-10-23,"10,266.0",hm,Grocery Food,712.8,
2020-10-19,"10,267.0",hm,Grocery Non Food,,
2020-10-21,"10,268.0",hm,Grocery Food,,
2020-10-23,"10,269.0",hm,Grocery Food,"11,250.0",
2020-10-27,"10,270.0",hm,Staples,"3,591.6",
2020-10-29,"10,271.0",hm,Grocery Non Food,"2,128.8",
2020-10-27,"10,272.0",hm,Staples,"4,099.4",
2020-10-28,"10,273.0",hm,Grocery Food,"8,304.3",
2020-10-23,"10,274.0",hm,Grocery Food,"10,351.3",
2020-10-23,"10,275.0",hm,Grocery Non Food,"2,707.4",
2020-10-21,"10,276.0",hm,Staples,,
2020-10-23,"10,277.0",hm,Grocery Food,"1,899.5",
2020-10-24,"10,278.0",hm,Grocery Non Food,"2,838.4",
2020-10-26,"10,279.0",hm,Grocery Non Food,"11,309.0",
2020-10-24,"10,280.0",hm,Grocery Food,"2,076.9",
2020-10-23,"10,281.0",hm,Grocery Non Food,"1,742.9",
2020-10-25,"10,282.0",hm,Grocery Food,"3,121.0",
2020-10-25,"10,283.0",hm,Grocery Non Food,"1,626.7",
2020-10-14,"10,284.0",hm,Staples,,
2020-10-26,"10,285.0",hm,Grocery Food,"1,899.5",
2020-10-20,"10,286.0",hm,Grocery Food,,
2020-10-26,"10,287.0",hm,Grocery Non Food,"3,273.0",
2020-10-27,"10,288.0",hm,Grocery Non Food,"3,293.1",
2020-10-23,"10,289.0",hm,Grocery Non Food,"7,175.5",
2020-10-23,"10,290.0",hm,Grocery Food,"4,512.2",
2020-10-24,"10,291.0",hm,Grocery Food,"2,622.8",
2020-10-15,"10,292.0",hm,Grocery Food,,
2020-10-28,"10,293.0",hm,Grocery Food,"2,244.8",
2020-10-28,"10,294.0",hm,Grocery Non Food,"2,438.4",
2020-10-25,"10,295.0",hm,Grocery Food,"1,800.7",
2020-10-17,"10,296.0",hm,Grocery Food,,
2020-10-22,"10,297.0",hm,Grocery Food,451.5,
2020-10-24,"10,298.0",hm,Grocery Food,"1,778.1",
2020-10-21,"10,299.0",hm,Grocery Food,,
2020-10-15,"10,300.0",hm,Grocery Food,,
2020-10-20,"10,301.0",hm,Grocery Food,,
2020-10-26,"10,302.0",hm,Grocery Food,"1,953.6",
2020-10-17,"10,303.0",hm,Grocery Food,,
